Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2026-04-01,HISTORICO,81738600.0,69477810.0,12260790.0,85.0,15.0,77.0,27864.64,118.47,108.99999999999999,-9.48,9.48
2026-05-01,HISTORICO,82200400.0,69870340.0,12330060.0,85.0,15.0,76.44999999999999,27072.800000000003,117.64,108.23000000000002,-9.41,9.41
2026-06-01,HISTORICO,82662200.0,70262870.0,12399330.0,85.0,15.0,78.75,26980.21,121.17,111.47999999999999,-9.700000000000001,9.700000000000001
2026-07-01,HISTORICO,83124000.0,70655400.0,12468600.0,85.0,15.0,82.06,27912.86,126.24000000000001,116.15,-10.090000000000002,10.090000000000002
2026-08-01,HISTORICO,95643714.16,81297157.03999999,14346557.120000001,85.0,15.0,36257.04,13193289.310000002,20252474.43,18632276.5,-1620197.9199999997,1620197.9199999997
2026-09-01,HISTORICO,181979972.79999998,154682976.88,27296995.919999994,85.0,15.0,293878.32999999996,107665742.64999996,165593708.57,152346211.85,-13247496.73,13247496.73
2026-10-01,HISTORICO,185859647.6,157980700.48000002,27878947.12,85.0,15.0,304128.83999999997,112883931.53,173622343.36999997,159732555.93,-13889787.45,13889787.45
2026-11-01,HISTORICO,183563689.35999998,156029135.92,27534553.439999998,85.0,15.0,295854.22,110434869.98000002,169855864.20999998,156267395.07000002,-13588469.129999999,13588469.129999999
2026-12-01,HISTORICO,189641679.12,161195427.28,28446251.840000004,85.0,15.0,312704.31000000006,118617719.53,182445417.82000005,167849784.43,-14595633.400000002,14595633.400000002
2027-01-01,HISTORICO,188903446.96,160567929.92,28335517.039999995,85.0,15.0,309107.41,119136487.86000001,183242507.76000005,168583107.18999997,-14659400.580000004,14659400.580000004
2027-02-01,HISTORICO,181354661.92000002,154151462.64000002,27203199.28,85.0,15.0,285077.63999999996,110345050.83,169715146.91000003,156137935.11999997,-13577211.719999999,13577211.719999999
