Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2025-02-01,HISTORICO,41711700.0,35454944.96,6256755.04,85.0,15.0,44.74,14260.3,68.82999999999998,63.31,-5.509999999999999,5.509999999999999
2025-03-01,HISTORICO,41967600.0,35672460.0,6295140.0,85.0,15.0,42.74000000000001,14100.85,65.76,60.49999999999999,-5.26,5.26
2025-04-01,HISTORICO,42223500.0,35889975.04,6333525.04,85.0,15.0,41.67,13641.32,64.12,59.0,-5.12,5.12
2025-05-01,HISTORICO,42479400.0,36107490.0,6371910.0,85.0,15.0,42.39,13381.02,65.21999999999998,60.0,-5.209999999999999,5.209999999999999
2025-06-01,HISTORICO,42735300.0,36325004.96,6410295.04,85.0,15.0,44.330000000000005,13656.259999999998,68.2,62.74,-5.45,5.45
2025-07-01,HISTORICO,42991200.0,36542520.0,6448680.0,85.0,15.0,45.82,14374.07,70.48,64.85000000000001,-5.6499999999999995,5.6499999999999995
2025-08-01,HISTORICO,43247100.0,36760035.04,6487065.04,85.0,15.0,45.38999999999999,14963.25,69.81,64.22000000000001,-5.58,5.58
2025-09-01,HISTORICO,43503000.0,36977550.0,6525450.0,85.0,15.0,43.54,14965.560000000001,66.99,61.629999999999995,-5.35,5.35
2025-10-01,HISTORICO,43758900.0,37195064.96,6563835.04,85.0,15.0,42.120000000000005,14537.090000000002,64.82000000000001,59.64,-5.199999999999999,5.199999999999999
2025-11-01,HISTORICO,44014800.0,37412580.0,6602220.0,85.0,15.0,42.31,14170.759999999998,65.11,59.88999999999999,-5.209999999999999,5.209999999999999
2025-12-01,HISTORICO,44270700.0,37630095.04,6640605.04,85.0,15.0,43.96,14281.0,67.64000000000001,62.230000000000004,-5.409999999999999,5.409999999999999
2026-01-01,HISTORICO,44526600.0,37847610.0,6678990.0,85.0,15.0,45.7,14918.579999999998,70.32,64.68,-5.63,5.63
2026-02-01,HISTORICO,44782500.0,38065124.96,6717375.04,85.0,15.0,45.84,15613.13,70.55000000000001,64.89999999999999,-5.6499999999999995,5.6499999999999995
2026-03-01,HISTORICO,45038400.0,38282640.0,6755760.0,85.0,15.0,44.31000000000001,15793.969999999998,68.16,62.72,-5.45,5.45
2026-04-01,HISTORICO,45294300.0,38500155.04,6794145.04,85.0,15.0,42.67000000000001,15440.800000000003,65.66,60.4,-5.26,5.26
2026-05-01,HISTORICO,45550200.0,38717670.0,6832530.0,85.0,15.0,42.370000000000005,15002.020000000002,65.17999999999999,59.97000000000001,-5.209999999999999,5.209999999999999
2026-06-01,HISTORICO,45806100.0,38935184.96,6870915.04,85.0,15.0,43.66,14950.710000000003,67.15,61.77000000000001,-5.38,5.38
2026-07-01,HISTORICO,46062000.0,39152700.0,6909300.0,85.0,15.0,45.46000000000001,15467.509999999998,69.95,64.35,-5.6000000000000005,5.6000000000000005
2026-08-01,HISTORICO,58354002.39999999,49600902.080000006,8753100.4,85.0,15.0,36154.46,13156373.7,20215697.709999993,18598441.88,-1617255.8299999998,1617255.8299999998
2026-09-01,HISTORICO,144487529.28,122814399.91999999,21673129.36,85.0,15.0,293786.22,107632306.8,165562731.88,152317713.38000003,-13245018.57,13245018.57
2026-10-01,HISTORICO,148275592.96,126034254.0,22241338.959999997,85.0,15.0,304380.98,112976592.49000001,173785071.13,159882265.42000002,-13902805.720000003,13902805.720000003
2026-11-01,HISTORICO,145827757.92,123953594.24000001,21874163.680000003,85.0,15.0,296269.04000000004,110589228.58000001,170112928.32999998,156503894.07,-13609034.29,13609034.29
2026-12-01,HISTORICO,151647324.07999998,128900225.52000001,22747098.639999997,85.0,15.0,312960.81999999995,118715439.76,182615098.92000005,168005890.95999998,-14609207.89,14609207.89
2027-01-01,HISTORICO,150722542.64000002,128114161.27999999,22608381.439999998,85.0,15.0,309420.60000000003,119258807.35999997,183450486.43,168774447.50999996,-14676038.92,14676038.92
2027-02-01,HISTORICO,142886698.96,121453694.08000001,21433004.880000003,85.0,15.0,285146.42,110372148.44000003,169777554.76000002,156195350.37,-13582204.42,13582204.42
