Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2025-05-01,HISTORICO,199656500.0,169708024.96,29948475.039999995,85.0,15.0,199.22,62891.87,306.49,281.97999999999996,-24.51,24.51
2025-06-01,HISTORICO,200859250.0,170730362.48,30128887.520000003,85.0,15.0,208.34,64185.46999999999,320.53,294.88000000000005,-25.63,25.63
2025-07-01,HISTORICO,202062000.0,171752700.0,30309300.0,85.0,15.0,215.33999999999997,67559.26999999999,331.28000000000003,304.77000000000004,-26.490000000000002,26.490000000000002
2025-08-01,HISTORICO,203264750.0,172775037.52,30489712.479999997,85.0,15.0,213.28,70328.43999999999,328.10999999999996,301.86,-26.249999999999996,26.249999999999996
2025-09-01,HISTORICO,204467500.0,173797375.04,30670125.039999995,85.0,15.0,204.65000000000003,70339.25,314.85999999999996,289.67999999999995,-25.18,25.18
2025-10-01,HISTORICO,205670250.0,174819712.48,30850537.520000003,85.0,15.0,198.01000000000002,68325.43999999999,304.65000000000003,280.27,-24.359999999999992,24.359999999999992
2025-11-01,HISTORICO,206873000.0,175842050.0,31030950.0,85.0,15.0,198.9,66603.63999999998,306.0,281.51,-24.48,24.48
2025-12-01,HISTORICO,208075750.0,176864387.52,31211362.479999997,85.0,15.0,206.64,67121.81,317.92,292.5,-25.43,25.43
2026-01-01,HISTORICO,209278500.0,177886724.96,31391775.039999995,85.0,15.0,214.82,70118.48999999999,330.49,304.04999999999995,-26.44,26.44
2026-02-01,HISTORICO,210481250.0,178909062.48,31572187.520000003,85.0,15.0,215.51,73382.92,331.54,305.02,-26.53,26.53
2026-03-01,HISTORICO,211684000.0,179931400.0,31752600.0,85.0,15.0,208.27,74232.86,320.4,294.77000000000004,-25.63,25.63
2026-04-01,HISTORICO,212886750.0,180953737.52,31933012.479999997,85.0,15.0,200.57,72572.95,308.56,283.88,-24.679999999999996,24.679999999999996
2026-05-01,HISTORICO,214089500.0,181976075.04,32113425.039999995,85.0,15.0,199.14999999999998,70510.59999999999,306.37,281.87,-24.500000000000004,24.500000000000004
2026-06-01,HISTORICO,215292250.0,182998412.48,32293837.520000003,85.0,15.0,205.15000000000003,70269.45,315.6,290.36,-25.240000000000002,25.240000000000002
2026-07-01,HISTORICO,216495000.0,184020750.0,32474250.0,85.0,15.0,213.70000000000002,72698.55,328.78,302.47,-26.299999999999997,26.299999999999997
2026-08-01,HISTORICO,229739212.55999994,195278330.72000003,34460881.84,85.0,15.0,36341.270000000004,13222229.659999998,20224966.859999996,18606969.52,-1617997.33,1617997.33
2026-09-01,HISTORICO,316899782.56,269364815.2,47534967.44,85.0,15.0,294209.3900000001,107787613.66,165707563.56000003,152450958.47,-13256605.079999998,13256605.079999998
2026-10-01,HISTORICO,321480018.8,273258016.0,48222002.879999995,85.0,15.0,304333.75999999995,112959948.98,173666700.56999996,159773364.49999997,-13893336.069999997,13893336.069999997
2026-11-01,HISTORICO,320007716.0,272006558.56,48001157.36000001,85.0,15.0,296305.0999999999,110603566.92999998,170044903.91000003,156441311.58999997,-13603592.3,13603592.3
2026-12-01,HISTORICO,326765492.8,277750668.87999994,49014823.92,85.0,15.0,312974.19999999995,118717609.47000001,182529489.85999995,167927130.67999998,-14602359.18,14602359.18
2027-01-01,HISTORICO,326725682.48,277716830.1599999,49008852.400000006,85.0,15.0,309254.8,119189174.03000002,183252329.71,168592143.37000003,-14660186.37,14660186.37
2027-02-01,HISTORICO,319798104.71999997,271828389.03999996,47969715.760000005,85.0,15.0,284869.02,110262153.91000001,169513053.28000003,155952009.0,-13561044.279999996,13561044.279999996
