Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2025-08-01,HISTORICO,24378250.0,20721512.48,3656737.52,85.0,15.0,25.57,8434.73,39.349999999999994,36.21,-3.17,3.17
2025-09-01,HISTORICO,24522500.0,20844124.960000005,3678375.0399999996,85.0,15.0,24.55,8436.03,37.77,34.74,-3.02,3.02
2025-10-01,HISTORICO,24666750.0,20966737.52,3700012.48,85.0,15.0,23.760000000000005,8194.51,36.53,33.62,-2.94,2.94
2025-11-01,HISTORICO,24811000.0,21089350.0,3721650.0,85.0,15.0,23.849999999999998,7988.02,36.690000000000005,33.77,-2.94,2.94
2025-12-01,HISTORICO,24955250.0,21211962.48,3743287.52,85.0,15.0,24.779999999999998,8050.15,38.129999999999995,35.08,-3.04,3.04
2026-01-01,HISTORICO,25099500.0,21334575.039999995,3764925.0399999996,85.0,15.0,25.770000000000003,8409.560000000001,39.63,36.46,-3.17,3.17
2026-02-01,HISTORICO,25243750.0,21457187.52,3786562.48,85.0,15.0,25.86,8801.06,39.760000000000005,36.58,-3.17,3.17
2026-03-01,HISTORICO,25388000.0,21579800.0,3808200.0,85.0,15.0,24.99,8903.01,38.42,35.36,-3.0700000000000003,3.0700000000000003
2026-04-01,HISTORICO,25532250.0,21702412.48,3829837.52,85.0,15.0,24.05,8703.93,37.010000000000005,34.05,-2.9600000000000004,2.9600000000000004
2026-05-01,HISTORICO,25676500.0,21825024.960000005,3851475.0399999996,85.0,15.0,23.889999999999997,8456.57,36.75,33.8,-2.94,2.94
2026-06-01,HISTORICO,25820750.0,21947637.52,3873112.48,85.0,15.0,24.59,8427.66,37.849999999999994,34.82,-3.02,3.02
2026-07-01,HISTORICO,25965000.0,22070250.0,3894750.0,85.0,15.0,25.63,8718.99,39.44,36.279999999999994,-3.17,3.17
2026-08-01,HISTORICO,38145740.24000001,32423879.120000005,5721861.040000002,85.0,15.0,36135.44,13149772.94,20216396.64,18599084.97,-1617311.7500000002,1617311.7500000002
2026-09-01,HISTORICO,124177060.39999999,105550501.43999998,18626559.120000005,85.0,15.0,293796.07999999996,107635497.24,165578736.57,152332437.57999998,-13246298.88,13246298.88
2026-10-01,HISTORICO,127706415.75999999,108550453.36000001,19155962.32,85.0,15.0,303950.41000000003,112818400.29999998,173552637.22000003,159668426.20999998,-13884211.0,13884211.0
2026-11-01,HISTORICO,125235084.88,106449822.15999998,18785262.72,85.0,15.0,296103.26,110527865.29000002,170029145.71,156426814.04000002,-13602331.68,13602331.68
2026-12-01,HISTORICO,130899780.63999999,111264813.52,19634967.119999997,85.0,15.0,312665.0300000001,118604333.53999999,182454654.67,167858282.32000002,-14596372.36,14596372.36
2027-01-01,HISTORICO,129988564.24000001,110490279.60000001,19498284.64,85.0,15.0,309499.61000000004,119289752.73,183508828.52999997,168828122.26000002,-14680706.25,14680706.25
2027-02-01,HISTORICO,121928735.91999999,103639425.52,18289310.400000002,85.0,15.0,284887.99,110272509.72999999,169635499.41000003,156064659.47,-13570839.93,13570839.93
