Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2026-05-01,HISTORICO,243254800.0,206766580.0,36488220.0,85.0,15.0,226.29,80116.21999999999,348.12,320.27,-27.849999999999998,27.849999999999998
2026-06-01,HISTORICO,244621400.0,207928190.0,36693210.0,85.0,15.0,233.09,79842.23,358.58000000000004,329.90999999999997,-28.68,28.68
2026-07-01,HISTORICO,245988000.0,209089800.0,36898200.0,85.0,15.0,242.82999999999998,82602.23,373.56,343.67999999999995,-29.880000000000003,29.880000000000003
2026-08-01,HISTORICO,259413760.72000003,220501696.55999994,38912064.08,85.0,15.0,36423.93,13251930.190000001,20254731.349999998,18634352.85,-1620378.49,1620378.49
2026-09-01,HISTORICO,346655925.68,294657536.88000005,51998388.879999995,85.0,15.0,294044.51999999996,107726613.75999999,165597433.56999996,152349638.85999995,-13247794.71,13247794.71
2026-10-01,HISTORICO,351435871.28000003,298720490.56,52715380.72000001,85.0,15.0,304275.39,112940164.78,173620210.5,159730593.65,-13889616.860000003,13889616.860000003
2026-11-01,HISTORICO,350071520.32,297560792.24,52510728.08,85.0,15.0,296078.5799999999,110518619.63,169898626.93,156306736.81000003,-13591890.129999999,13591890.129999999
2026-12-01,HISTORICO,357052155.03999996,303494331.76,53557823.27999999,85.0,15.0,312925.19,118699211.28,182485793.0,167886929.60999998,-14598863.409999998,14598863.409999998
2027-01-01,HISTORICO,357304464.23999995,303708794.56,53595669.60000001,85.0,15.0,309591.71,119318871.66000001,183436112.38,168761223.41,-14674888.95,14674888.95
2027-02-01,HISTORICO,350521283.28000003,297943090.8,52578192.480000004,85.0,15.0,285148.31000000006,110368570.37,169660283.07999998,156087460.44,-13572822.649999997,13572822.649999997
