Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2025-07-01,HISTORICO,90980400.0,77333340.0,13647060.0,85.0,15.0,96.96000000000001,30419.23,149.17,137.22,-11.94,11.94
2025-08-01,HISTORICO,91521950.0,77793657.52,13728292.480000002,85.0,15.0,96.03000000000002,31666.07,147.74,135.93,-11.81,11.81
2025-09-01,HISTORICO,92063500.0,78253975.04,13809525.039999995,85.0,15.0,92.14000000000001,31670.94,141.77,130.42,-11.329999999999998,11.329999999999998
2025-10-01,HISTORICO,92605050.0,78714292.48,13890757.519999998,85.0,15.0,89.16999999999999,30764.21,137.18,126.2,-10.969999999999999,10.969999999999999
2025-11-01,HISTORICO,93146600.0,79174610.0,13971990.0,85.0,15.0,89.57,29988.94,137.77,126.75000000000001,-11.020000000000001,11.020000000000001
2025-12-01,HISTORICO,93688150.0,79634927.52,14053222.480000002,85.0,15.0,93.06,30222.260000000002,143.14999999999998,131.7,-11.45,11.45
2026-01-01,HISTORICO,94229700.0,80095244.96,14134455.039999995,85.0,15.0,96.72999999999999,31571.539999999997,148.8,136.89000000000001,-11.9,11.9
2026-02-01,HISTORICO,94771250.0,80555562.48,14215687.519999998,85.0,15.0,97.03000000000002,33041.369999999995,149.28,137.34,-11.95,11.95
2026-03-01,HISTORICO,95312800.0,81015880.0,14296920.0,85.0,15.0,93.78,33424.07,144.26,132.72,-11.55,11.55
2026-04-01,HISTORICO,95854350.0,81476197.52,14378152.480000002,85.0,15.0,90.3,32676.690000000002,138.92,127.82,-11.1,11.1
2026-05-01,HISTORICO,96395900.0,81936515.04,14459385.039999995,85.0,15.0,89.66,31748.109999999997,137.95,126.92999999999999,-11.030000000000001,11.030000000000001
2026-06-01,HISTORICO,96937450.0,82396832.48,14540617.519999998,85.0,15.0,92.36999999999999,31639.510000000002,142.09,130.73999999999998,-11.369999999999997,11.369999999999997
2026-07-01,HISTORICO,97479000.0,82857150.0,14621850.0,85.0,15.0,96.22999999999999,32733.23,148.04,136.18,-11.840000000000002,11.840000000000002
2026-08-01,HISTORICO,110057960.63999999,93549266.55999999,16508694.079999998,85.0,15.0,36209.88,13175894.880000003,20217960.949999996,18600524.06,-1617436.8900000006,1617436.8900000006
2026-09-01,HISTORICO,196475206.40000004,167003925.36000004,29471280.959999993,85.0,15.0,293834.53,107649597.54000002,165560943.97,152316068.51000002,-13244875.490000002,13244875.490000002
2026-10-01,HISTORICO,200424908.79999998,170361172.4,30063736.320000008,85.0,15.0,304055.35,112856485.35000001,173572305.16000003,159686520.67999998,-13885784.389999999,13885784.389999999
2026-11-01,HISTORICO,198293699.35999998,168549644.40000004,29744054.88,85.0,15.0,296035.56000000006,110502694.98999998,169952622.93,156356413.12,-13596209.809999999,13596209.809999999
2026-12-01,HISTORICO,204387868.0,173729687.83999994,30658180.159999996,85.0,15.0,312695.18999999994,118614141.3,182432421.11999997,167837827.41,-14594593.700000001,14594593.700000001
2027-01-01,HISTORICO,203767407.59999996,173202296.48000002,30565111.19999999,85.0,15.0,309212.9099999999,119176994.31000002,183297158.31999996,168633385.65000004,-14663772.659999998,14663772.659999998
2027-02-01,HISTORICO,196096320.31999996,166681872.32,29414448.080000002,85.0,15.0,284577.33999999997,110149621.51000002,169406461.39,155853944.48,-13552516.919999998,13552516.919999998
