Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2025-12-01,HISTORICO,129308850.0,109912522.48,19396327.52,85.0,15.0,128.43,41712.9,197.57,181.76999999999998,-15.81,15.81
2026-01-01,HISTORICO,130056300.0,110547855.03999999,19508445.039999995,85.0,15.0,133.5,43575.189999999995,205.36999999999998,188.95,-16.429999999999996,16.429999999999996
2026-02-01,HISTORICO,130803750.0,111183187.52,19620562.48,85.0,15.0,133.92,45603.88,206.04999999999998,189.56,-16.49,16.49
2026-03-01,HISTORICO,131551200.0,111818520.0,19732680.0,85.0,15.0,129.41,46132.07000000001,199.12,183.18,-15.920000000000002,15.920000000000002
2026-04-01,HISTORICO,132298650.0,112453852.48,19844797.52,85.0,15.0,124.64000000000001,45100.49999999999,191.76000000000002,176.42,-15.339999999999998,15.339999999999998
2026-05-01,HISTORICO,133046100.0,113089184.96000001,19956915.039999995,85.0,15.0,123.75999999999999,43818.87,190.39999999999998,175.15999999999997,-15.219999999999999,15.219999999999999
2026-06-01,HISTORICO,133793550.0,113724517.52,20069032.48,85.0,15.0,127.48,43669.020000000004,196.13,180.45000000000002,-15.68,15.68
2026-07-01,HISTORICO,134541000.0,114359850.0,20181150.0,85.0,15.0,132.80000000000004,45178.57000000001,204.32,187.97,-16.349999999999998,16.349999999999998
2026-08-01,HISTORICO,147298444.08,125203677.44000003,22094766.640000004,85.0,15.0,36164.780000000006,13159134.66,20172159.5,18558386.759999998,-1613772.7399999998,1613772.7399999998
2026-09-01,HISTORICO,233974052.96,198877945.04,35096108.0,85.0,15.0,293945.94999999995,107690542.03,165603472.32999998,152355194.57,-13248277.789999997,13248277.789999997
2026-10-01,HISTORICO,238116618.96000004,202399126.16000003,35717492.8,85.0,15.0,304126.27,112882646.16,173592380.02,159704989.66,-13887390.439999998,13887390.439999998
2026-11-01,HISTORICO,236137705.76,200717049.92000002,35420655.839999996,85.0,15.0,295944.99,110468484.47999999,169880402.08999997,156289969.89999998,-13590432.17,13590432.17
2026-12-01,HISTORICO,242566985.68000004,206181937.83999997,36385047.84,85.0,15.0,312992.99,118726779.77999999,182586368.92999998,167979459.40999997,-14606909.530000001,14606909.530000001
2027-01-01,HISTORICO,242074300.48000002,205763155.36000004,36311145.120000005,85.0,15.0,309277.74,119199856.19000001,183312535.64,168647532.75999996,-14665002.86,14665002.86
2027-02-01,HISTORICO,234764858.79999995,199550130.0,35214728.8,85.0,15.0,285110.22000000003,110355980.06,169703216.83,156126959.47000003,-13576257.35,13576257.35
