Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2024-11-01,HISTORICO,199400000.0,169490000.0,29910000.0,85.0,15.0,207.33000000000004,61544.66000000001,318.96000000000004,293.46,-25.509999999999998,25.509999999999998
2024-12-01,HISTORICO,200646250.0,170549312.48,30096937.520000003,85.0,15.0,217.60000000000002,63648.20999999999,334.77,307.99,-26.779999999999998,26.779999999999998
2025-01-01,HISTORICO,201892500.0,171608624.96,30283875.039999995,85.0,15.0,222.85000000000002,67291.37,342.85999999999996,315.42,-27.44,27.44
2025-02-01,HISTORICO,203138750.0,172667937.52,30470812.479999997,85.0,15.0,217.84000000000003,69448.56999999999,335.14000000000004,308.34,-26.81,26.81
2025-03-01,HISTORICO,204385000.0,173727250.0,30657750.0,85.0,15.0,208.19,68672.12,320.3,294.65999999999997,-25.62,25.62
2025-04-01,HISTORICO,205631250.0,174786562.48,30844687.520000003,85.0,15.0,203.01,66434.1,312.31999999999994,287.34,-24.99,24.99
2025-05-01,HISTORICO,206877500.0,175845875.04,31031625.039999995,85.0,15.0,206.42,65166.5,317.5799999999999,292.19,-25.41,25.41
2025-06-01,HISTORICO,208123750.0,176905187.52,31218562.479999997,85.0,15.0,215.88,66506.87,332.13,305.54999999999995,-26.580000000000005,26.580000000000005
2025-07-01,HISTORICO,209370000.0,177964500.0,31405500.0,85.0,15.0,223.13000000000002,70002.7,343.26,315.79,-27.46,27.46
2025-08-01,HISTORICO,210616250.0,179023812.48,31592437.520000003,85.0,15.0,221.00000000000003,72872.01,340.0,312.79999999999995,-27.2,27.2
2025-09-01,HISTORICO,211862500.0,180083124.96,31779375.039999995,85.0,15.0,212.05,72883.19999999998,326.24,300.14,-26.09,26.09
2025-10-01,HISTORICO,213108750.0,181142437.52,31966312.479999997,85.0,15.0,205.18000000000004,70796.56,315.65000000000003,290.41,-25.250000000000004,25.250000000000004
2025-11-01,HISTORICO,214355000.0,182201750.0,32153250.0,85.0,15.0,206.08999999999997,69012.49,317.06,291.69,-25.36,25.36
2025-12-01,HISTORICO,215601250.0,183261062.48,32340187.520000003,85.0,15.0,214.12,69549.42,329.41999999999996,303.07,-26.370000000000005,26.370000000000005
2026-01-01,HISTORICO,216847500.0,184320375.04,32527125.039999995,85.0,15.0,222.57999999999996,72654.48,342.43,315.04999999999995,-27.400000000000002,27.400000000000002
2026-02-01,HISTORICO,218093750.0,185379687.52,32714062.479999997,85.0,15.0,223.3,76036.97,343.53999999999996,316.06,-27.48,27.48
2026-03-01,HISTORICO,219340000.0,186439000.0,32901000.0,85.0,15.0,215.79,76917.66000000002,331.97999999999996,305.44,-26.570000000000007,26.570000000000007
2026-04-01,HISTORICO,220586250.0,187498312.48,33087937.520000003,85.0,15.0,207.82,75197.69,319.71999999999997,294.12999999999994,-25.57,25.57
2026-05-01,HISTORICO,221832500.0,188557624.96,33274875.039999995,85.0,15.0,206.35,73060.76,317.45,292.06,-25.4,25.4
2026-06-01,HISTORICO,223078750.0,189616937.52,33461812.479999997,85.0,15.0,212.56,72810.9,327.01,300.85,-26.169999999999995,26.169999999999995
2026-07-01,HISTORICO,224325000.0,190676250.0,33648750.0,85.0,15.0,221.45,75327.84,340.67,313.40999999999997,-27.26,27.26
2026-08-01,HISTORICO,237617495.51999998,201974871.20000002,35642624.32000001,85.0,15.0,36363.43,13230303.140000002,20233158.759999998,18614506.060000002,-1618652.6999999997,1618652.6999999997
2026-09-01,HISTORICO,324834923.84000003,276109685.28,48725238.64000001,85.0,15.0,294271.43,107809815.70000002,165737397.40000004,152478405.61000004,-13258991.780000001,13258991.780000001
2026-10-01,HISTORICO,329388956.15999997,279980612.8,49408343.44,85.0,15.0,304186.39999999997,112905985.55000001,173579418.05,159693064.59,-13886353.459999997,13886353.459999997
2026-11-01,HISTORICO,327935223.68,278744940.16,49190283.519999996,85.0,15.0,296082.88999999996,110519547.28999999,169911504.29999998,156318583.93,-13592920.31,13592920.31
2026-12-01,HISTORICO,334796699.76000005,284577194.79999995,50219504.95999999,85.0,15.0,312932.69,118701978.75000001,182501356.25,167901247.75,-14600108.480000002,14600108.480000002
2027-01-01,HISTORICO,334839160.8,284613286.64000005,50225874.160000004,85.0,15.0,309329.91,119217166.15999998,183291212.48999998,168627915.5,-14663296.99,14663296.99
2027-02-01,HISTORICO,328047328.96000004,278840229.59999996,49207099.36,85.0,15.0,285221.03,110396368.07000001,169715159.29000005,156137946.53000003,-13577212.760000002,13577212.760000002
