Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2025-04-01,HISTORICO,49640250.0,42194212.48,7446037.519999998,85.0,15.0,49.01,16037.48,75.39,69.37,-6.03,6.03
2025-05-01,HISTORICO,49941100.0,42449935.04,7491165.04,85.0,15.0,49.83,15731.46,76.66,70.55000000000001,-6.13,6.13
2025-06-01,HISTORICO,50241950.0,42705657.52,7536292.480000002,85.0,15.0,52.120000000000005,16055.04,80.16000000000001,73.77,-6.41,6.41
2025-07-01,HISTORICO,50542800.0,42961380.0,7581420.0,85.0,15.0,53.879999999999995,16898.94,82.87,76.22999999999999,-6.629999999999999,6.629999999999999
2025-08-01,HISTORICO,50843650.0,43217102.48,7626547.519999998,85.0,15.0,53.330000000000005,17591.61,82.07,75.51,-6.57,6.57
2025-09-01,HISTORICO,51144500.0,43472824.96,7671675.04,85.0,15.0,51.18000000000001,17594.309999999998,78.75,72.46000000000001,-6.300000000000001,6.300000000000001
2025-10-01,HISTORICO,51445350.0,43728547.52,7716802.480000002,85.0,15.0,49.51,17090.6,76.21000000000001,70.1,-6.109999999999999,6.109999999999999
2025-11-01,HISTORICO,51746200.0,43984270.0,7761930.0,85.0,15.0,49.75,16659.92,76.53,70.42,-6.13,6.13
2025-12-01,HISTORICO,52047050.0,44239992.48,7807057.519999998,85.0,15.0,51.690000000000005,16789.53,79.52,73.16,-6.34,6.34
2026-01-01,HISTORICO,52347900.0,44495715.04,7852185.04,85.0,15.0,53.74,17539.100000000002,82.64999999999999,76.07,-6.609999999999999,6.609999999999999
2026-02-01,HISTORICO,52648750.0,44751437.519999996,7897312.480000002,85.0,15.0,53.88999999999999,18355.649999999998,82.93,76.28999999999999,-6.64,6.64
2026-03-01,HISTORICO,52949600.0,45007160.0,7942440.0,85.0,15.0,52.1,18568.25,80.14,73.73,-6.41,6.41
2026-04-01,HISTORICO,53250450.0,45262882.480000004,7987567.519999998,85.0,15.0,50.160000000000004,18153.04,77.17,71.0,-6.17,6.17
2026-05-01,HISTORICO,53551300.0,45518604.95999999,8032695.04,85.0,15.0,49.81999999999999,17637.18,76.64,70.52000000000001,-6.13,6.13
2026-06-01,HISTORICO,53852150.0,45774327.519999996,8077822.480000002,85.0,15.0,51.300000000000004,17576.870000000003,78.94999999999999,72.63,-6.33,6.33
2026-07-01,HISTORICO,54153000.0,46030050.0,8122950.0,85.0,15.0,53.45,18184.47,82.23000000000002,75.66,-6.57,6.57
2026-08-01,HISTORICO,66518494.95999999,56540720.72000001,9977774.239999996,85.0,15.0,36248.17,13190389.780000001,20263660.33,18642567.490000002,-1621092.84,1621092.84
2026-09-01,HISTORICO,152715104.31999996,129807838.72000003,22907265.68,85.0,15.0,293934.11,107686208.53999998,165641190.37,152389895.14000002,-13251295.240000002,13251295.240000002
2026-10-01,HISTORICO,156304318.88,132858671.03999998,23445647.839999996,85.0,15.0,303797.21,112760044.36000001,173447516.36999997,159571715.05999997,-13875801.309999999,13875801.309999999
2026-11-01,HISTORICO,153969003.76,130873653.20000002,23095350.560000002,85.0,15.0,295887.87000000005,110447154.69000001,169890076.55,156298870.39999998,-13591206.149999997,13591206.149999997
2026-12-01,HISTORICO,159917198.48000002,135929618.64,23987579.76,85.0,15.0,312830.86,118665909.77000001,182534676.32,167931902.21999997,-14602774.120000003,14602774.120000003
2027-01-01,HISTORICO,158927425.68000004,135088311.76,23839113.919999994,85.0,15.0,308961.0800000001,119080239.57,183171445.36,168517729.7,-14653715.650000002,14653715.650000002
2027-02-01,HISTORICO,151187045.76,128508988.88,22678056.880000003,85.0,15.0,284838.71,110252283.47000001,169588623.82,156021533.93000004,-13567089.9,13567089.9
