Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2025-11-01,HISTORICO,230566000.0,195981100.0,34584900.0,85.0,15.0,221.67000000000002,74231.70000000001,341.04,313.76,-27.28,27.28
2025-12-01,HISTORICO,231906500.0,197120524.96,34785975.04,85.0,15.0,230.33,74809.20000000001,354.34,326.0,-28.34,28.34
2026-01-01,HISTORICO,233247000.0,198259950.0,34987050.0,85.0,15.0,239.41,78149.11,368.33000000000004,338.85,-29.470000000000006,29.470000000000006
2026-02-01,HISTORICO,234587500.0,199399375.04,35188125.04,85.0,15.0,240.2,81787.41,369.52,339.96999999999997,-29.559999999999995,29.559999999999995
2026-03-01,HISTORICO,235928000.0,200538800.0,35389200.0,85.0,15.0,232.11,82734.70000000001,357.09000000000003,328.54,-28.57,28.57
2026-04-01,HISTORICO,237268500.0,201678224.96,35590275.04,85.0,15.0,223.54000000000002,80884.66000000002,343.89,316.38,-27.51,27.51
2026-05-01,HISTORICO,238609000.0,202817650.0,35791350.0,85.0,15.0,221.95,78586.12,341.47,314.16,-27.310000000000002,27.310000000000002
2026-06-01,HISTORICO,239949500.0,203957075.04,35992425.04,85.0,15.0,228.62,78317.35999999999,351.74,323.61,-28.150000000000002,28.150000000000002
2026-07-01,HISTORICO,241290000.0,205096500.0,36193500.0,85.0,15.0,238.19000000000003,81024.64000000001,366.44,337.1,-29.310000000000002,29.310000000000002
2026-08-01,HISTORICO,254699955.20000005,216494961.92000005,38204993.35999999,85.0,15.0,36450.1,13261560.79,20272084.919999998,18650318.130000003,-1621766.7999999998,1621766.7999999998
2026-09-01,HISTORICO,342043929.52,290737340.0799999,51306589.44,85.0,15.0,294454.6,107876889.77000003,165831221.37,152564723.64000002,-13266497.75,13266497.75
2026-10-01,HISTORICO,346611544.32,294619812.72,51991731.68000001,85.0,15.0,304126.89,112883801.55000003,173536054.99000004,159653170.61,-13882884.370000003,13882884.370000003
2026-11-01,HISTORICO,345317859.59999996,293520180.64000005,51797678.96,85.0,15.0,296220.49,110571281.80999997,169982128.89000002,156383558.59000003,-13598570.329999998,13598570.329999998
2026-12-01,HISTORICO,352175530.8,299349201.2,52826329.68000001,85.0,15.0,312776.45,118642336.77,182400745.49,167808685.91,-14592059.650000002,14592059.650000002
2027-01-01,HISTORICO,352363903.03999996,299509317.59999996,52854585.44,85.0,15.0,309329.25,119216649.34,183281356.47,168618847.92000002,-14662508.55,14662508.55
2027-02-01,HISTORICO,345691772.88000005,293838007.03999996,51853766.0,85.0,15.0,285297.12,110425178.33999997,169749998.63,156169998.72,-13579999.9,13579999.9
