Período (Mes),Tipo de Registro,Demanda Comercial Agente (VR - DemaComeReg) [kWh],Cobertura Energía en Contratos [kWh],Exposición Energía en Bolsa Spot [kWh],Porcentaje Cobertura Contratos [%],Porcentaje Exposición Bolsa Spot [%],PUI Energía Total Agente [kWh],PUI Valor Total Agente [COP],Egreso Giro Total CIOR [COP],Recaudo Real Efectivo Total [COP],Flujo Neto de Caja Total [COP],Sobrecosto Incobrabilidad Total [COP]
2025-05-01,HISTORICO,67512200.0,57385370.0,10126830.0,85.0,15.0,67.38000000000001,21266.36,103.64,95.34,-8.28,8.28
2025-06-01,HISTORICO,67918900.0,57731064.95999999,10187835.04,85.0,15.0,70.45,21703.77,108.38,99.71000000000001,-8.660000000000002,8.660000000000002
2025-07-01,HISTORICO,68325600.0,58076760.0,10248840.0,85.0,15.0,72.82,22844.61,112.02,103.07,-8.95,8.95
2025-08-01,HISTORICO,68732300.0,58422455.04000001,10309845.04,85.0,15.0,72.13,23780.98,110.94999999999999,102.08,-8.870000000000001,8.870000000000001
2025-09-01,HISTORICO,69139000.0,58768150.0,10370850.0,85.0,15.0,69.21000000000001,23784.639999999996,106.47000000000001,97.94,-8.5,8.5
2025-10-01,HISTORICO,69545700.0,59113844.95999999,10431855.04,85.0,15.0,66.94999999999999,23103.67,103.02,94.76,-8.25,8.25
2025-11-01,HISTORICO,69952400.0,59459540.0,10492860.0,85.0,15.0,67.26,22521.469999999998,103.48,95.19,-8.28,8.28
2025-12-01,HISTORICO,70359100.0,59805235.04000001,10553865.04,85.0,15.0,69.88,22696.690000000002,107.50999999999999,98.91000000000001,-8.61,8.61
2026-01-01,HISTORICO,70765800.0,60150930.0,10614870.0,85.0,15.0,72.64,23709.999999999996,111.76,102.81,-8.94,8.94
2026-02-01,HISTORICO,71172500.0,60496624.95999999,10675875.04,85.0,15.0,72.86999999999999,24813.84,112.10000000000001,103.15,-8.95,8.95
2026-03-01,HISTORICO,71579200.0,60842320.0,10736880.0,85.0,15.0,70.42,25101.229999999996,108.33999999999999,99.66999999999999,-8.660000000000002,8.660000000000002
2026-04-01,HISTORICO,71985900.0,61188015.04000001,10797885.04,85.0,15.0,67.82,24539.94,104.33999999999999,95.99000000000002,-8.34,8.34
2026-05-01,HISTORICO,72392600.0,61533710.0,10858890.0,85.0,15.0,67.35000000000001,23842.58,103.6,95.31,-8.28,8.28
2026-06-01,HISTORICO,72799300.0,61879404.95999999,10919895.04,85.0,15.0,69.37,23761.04,106.72000000000001,98.18000000000002,-8.530000000000001,8.530000000000001
2026-07-01,HISTORICO,73206000.0,62225100.0,10980900.0,85.0,15.0,72.27000000000001,24582.409999999996,111.17999999999999,102.29,-8.89,8.89
2026-08-01,HISTORICO,85647495.44000001,72800371.20000002,12847124.32,85.0,15.0,36177.73,13164511.629999999,20213557.709999997,18596473.08,-1617084.6199999999,1617084.6199999999
2026-09-01,HISTORICO,171953020.64000002,146160067.51999998,25792953.120000005,85.0,15.0,293872.41,107663814.14999998,165596217.57999998,152348520.21,-13247697.450000001,13247697.450000001
2026-10-01,HISTORICO,175771182.79999998,149405505.36,26365677.439999998,85.0,15.0,304104.07999999996,112873838.44999999,173612213.76000002,159723236.65,-13888977.120000001,13888977.120000001
2026-11-01,HISTORICO,173429605.44000003,147415164.64000002,26014440.800000004,85.0,15.0,295858.03,110435612.00999999,169862247.95,156273268.10000002,-13588979.85,13588979.85
2026-12-01,HISTORICO,179461910.40000004,152542623.83999997,26919286.560000002,85.0,15.0,312736.16000000003,118630546.28000002,182470327.38000003,167872701.22,-14597626.16,14597626.16
2027-01-01,HISTORICO,178639679.35999998,151843727.44000003,26795951.919999998,85.0,15.0,309052.18000000005,119115075.66999999,183214863.13,168557674.05999997,-14657189.069999998,14657189.069999998
2027-02-01,HISTORICO,170961901.04,145317615.83999997,25644285.19999999,85.0,15.0,284800.55,110238114.74000001,169556174.36999997,155991680.45,-13564493.939999998,13564493.939999998
